ReservationDetailID,ReservationID,RoomTypeID,Record_Rate,OrderQty
100000994,100000994,3,125,1
100000995,100000995,3,125,3
100000996,100000996,4,516,3
100000997,100000997,5,224,2
100000998,100000998,4,476,4
100000999,100000999,2,334,2
100001000,100001000,2,368,4
100001001,100001001,3,353,2
100001002,100001002,5,446,4
100001003,100001003,1,165,4
100001004,100001004,3,244,4
100001005,100001005,4,412,2
100001006,100001006,5,505,4
100001007,100001007,5,369,2
100001008,100001008,4,464,1
100001009,100001009,1,166,1
100001010,100001010,2,457,4
100001011,100001011,4,340,3
100001012,100001012,5,283,4
100001013,100001013,5,432,4
100001014,100001014,5,240,4
100001015,100001015,1,426,1
100001016,100001016,2,372,1
100001017,100001017,4,506,1
100001018,100001018,5,496,1
100001019,100001019,4,202,2
100001020,100001020,4,322,2
100001021,100001021,2,536,4
100001022,100001022,3,527,4
100001023,100001023,1,344,4
100001024,100001024,5,459,4
100001025,100001025,3,395,2
100001026,100001026,3,141,3
100001027,100001027,3,520,1
100001028,100001028,5,300,1
100001029,100001029,3,220,3
100001030,100001030,3,169,3
100001031,100001031,4,343,1
100001032,100001032,2,262,1
100001033,100001033,1,490,4
100001034,100001034,3,390,1
100001035,100001035,4,192,4
100001036,100001036,2,269,2
100001037,100001037,4,383,1
100001038,100001038,2,118,4
100001039,100001039,5,331,1
100001040,100001040,5,526,4
100001041,100001041,3,243,2
100001042,100001042,5,455,4
100001043,100001043,2,534,1
100001044,100001044,4,364,4
100001045,100001045,1,256,2
100001046,100001046,1,215,1
100001047,100001047,1,267,2
100001048,100001048,3,163,3
100001049,100001049,1,296,3
100001050,100001050,4,167,4
100001051,100001051,2,429,3
100001052,100001052,3,511,3
100001053,100001053,1,269,2
100001054,100001054,2,196,3
100001055,100001055,3,447,2
100001056,100001056,3,288,1
100001057,100001057,1,354,3
100001058,100001058,3,414,1
100001059,100001059,1,328,1
100001060,100001060,1,452,2
100001061,100001061,4,241,1
100001062,100001062,4,433,3
100001063,100001063,3,279,4
100001064,100001064,2,381,2
100001065,100001065,1,274,1
100001066,100001066,3,194,1
100001067,100001067,4,176,3
100001068,100001068,4,469,3
100001069,100001069,5,407,4
100001070,100001070,1,359,4
100001071,100001071,2,157,3
100001072,100001072,2,186,4
100001073,100001073,3,372,4
100001074,100001074,1,243,1
100001075,100001075,2,494,2
100001076,100001076,4,330,1
100001077,100001077,1,413,2
100001078,100001078,2,410,1
100001079,100001079,4,171,1
100001080,100001080,3,428,3
100001081,100001081,5,479,2
100001082,100001082,1,490,4
100001083,100001083,4,333,1
100001084,100001084,3,200,2
100001085,100001085,5,487,4
100001086,100001086,3,407,1
100001087,100001087,1,442,1
100001088,100001088,2,304,2
100001089,100001089,5,375,1
100001090,100001090,1,417,4
100001091,100001091,4,187,2
100001092,100001092,4,375,1
100001093,100001093,5,463,4
100001094,100001094,1,187,2
100001095,100001095,2,407,3
100001096,100001096,2,540,1
100001097,100001097,3,510,4
100001098,100001098,2,218,1
100001099,100001099,2,369,1
100001100,100001100,3,104,1
100001101,100001101,5,235,4
100001102,100001102,4,458,3
100001103,100001103,5,265,3
100001104,100001104,5,111,1
100001105,100001105,3,396,2
100001106,100001106,2,503,1
100001107,100001107,2,462,2
100001108,100001108,3,459,2
100001109,100001109,5,424,1
100001110,100001110,4,192,3
100001111,100001111,5,360,3
100001112,100001112,3,531,1
100001113,100001113,4,498,3
100001114,100001114,3,529,1
100001115,100001115,3,302,2
100001116,100001116,4,247,4
100001117,100001117,1,488,1
100001118,100001118,2,108,1
100001119,100001119,4,245,4
100001120,100001120,5,385,2
100001121,100001121,3,141,4
100001122,100001122,5,109,4
100001123,100001123,1,279,1
100001124,100001124,5,347,1
100001125,100001125,3,539,1
100001126,100001126,2,292,3
100001127,100001127,5,299,3
100001128,100001128,3,153,1
100001129,100001129,5,427,1
100001130,100001130,4,157,2
100001131,100001131,5,292,4
100001132,100001132,2,160,3
100001133,100001133,3,494,1
100001134,100001134,1,423,2
100001135,100001135,3,258,2
100001136,100001136,5,131,3
100001137,100001137,4,209,3
100001138,100001138,2,319,4
100001139,100001139,4,366,1
100001140,100001140,2,213,2
100001141,100001141,3,464,3
100001142,100001142,3,203,4
100001143,100001143,4,114,1
100001144,100001144,2,349,4
100001145,100001145,3,395,3
100001146,100001146,4,306,1
100001147,100001147,1,138,1
100001148,100001148,3,251,3
100001149,100001149,3,163,3
100001150,100001150,1,210,2
100001151,100001151,1,403,1
100001152,100001152,1,304,2
100001153,100001153,1,522,2
100001154,100001154,2,504,1
100001155,100001155,2,470,1
100001156,100001156,2,109,4
100001157,100001157,4,213,3
100001158,100001158,1,399,1
100001159,100001159,5,480,4
100001160,100001160,3,550,4
100001161,100001161,5,402,4
100001162,100001162,3,244,4
100001163,100001163,2,390,1
100001164,100001164,2,499,1
100001165,100001165,5,219,4
100001166,100001166,4,301,3
100001167,100001167,1,211,3
100001168,100001168,4,470,2
100001169,100001169,2,297,4
100001170,100001170,2,502,1
100001171,100001171,2,326,4
100001172,100001172,1,166,4
100001173,100001173,2,111,3
100001174,100001174,5,499,1
100001175,100001175,3,299,4
100001176,100001176,5,176,4
100001177,100001177,1,378,1
100001178,100001178,3,207,4
100001179,100001179,1,420,2
100001180,100001180,1,140,2
100001181,100001181,1,461,1
100001182,100001182,3,191,2
100001183,100001183,5,164,4
100001184,100001184,2,154,2
100001185,100001185,1,392,4
100001186,100001186,3,127,4
100001187,100001187,2,441,2
100001188,100001188,4,377,4
100001189,100001189,4,383,3
100001190,100001190,5,278,3
100001191,100001191,3,354,4
100001192,100001192,3,434,2
100001193,100001193,5,431,1
100001194,100001194,5,457,4
100001195,100001195,2,106,3
100001196,100001196,5,296,1
100001197,100001197,1,364,2
100001198,100001198,4,222,3
100001199,100001199,3,149,1
100001200,100001200,3,204,3
100001201,100001201,1,522,3
100001202,100001202,5,153,2
100001203,100001203,4,175,1
100001204,100001204,1,118,1
100001205,100001205,5,321,3
100001206,100001206,4,215,4
100001207,100001207,2,469,2
100001208,100001208,2,428,2
100001209,100001209,2,276,1
100001210,100001210,3,218,2
100001211,100001211,3,115,1
100001212,100001212,1,223,3
100001213,100001213,4,402,4
100001214,100001214,5,549,4
100001215,100001215,4,361,3
100001216,100001216,4,178,4
100001217,100001217,2,276,3
100001218,100001218,1,152,1
100001219,100001219,4,307,3
100001220,100001220,1,178,1
100001221,100001221,3,402,1
100001222,100001222,3,283,4
100001223,100001223,4,318,4
100001224,100001224,4,170,1
100001225,100001225,3,193,3
100001226,100001226,1,412,1
100001227,100001227,4,369,3
100001228,100001228,5,232,2
100001229,100001229,2,331,1
100001230,100001230,2,154,4
100001231,100001231,2,352,1
100001232,100001232,1,270,2
100001233,100001233,3,110,3
100001234,100001234,5,398,3
100001235,100001235,5,131,4
100001236,100001236,4,510,1
100001237,100001237,1,466,4
100001238,100001238,2,366,2
100001239,100001239,2,182,1
100001240,100001240,2,362,1
100001241,100001241,3,179,2
100001242,100001242,3,363,4
100001243,100001243,4,134,2
100001244,100001244,5,160,1
100001245,100001245,1,211,3
100001246,100001246,4,204,3
100001247,100001247,3,194,1
100001248,100001248,1,284,2
100001249,100001249,1,524,4
100001250,100001250,5,118,2
100001251,100001251,5,202,4
100001252,100001252,5,143,3
100001253,100001253,5,434,3
100001254,100001254,2,411,1
100001255,100001255,1,348,1
100001256,100001256,3,295,2
100001257,100001257,5,193,2
100001258,100001258,3,530,1
100001259,100001259,5,444,3
100001260,100001260,4,344,1
100001261,100001261,1,538,1
100001262,100001262,3,357,4
100001263,100001263,5,450,1
100001264,100001264,3,175,1
100001265,100001265,1,508,2
100001266,100001266,4,460,2
100001267,100001267,1,498,4
100001268,100001268,1,145,3
100001269,100001269,4,245,1
100001270,100001270,4,502,4
100001271,100001271,4,327,2
100001272,100001272,1,464,2
100001273,100001273,1,359,2
100001274,100001274,1,370,3
100001275,100001275,1,413,3
100001276,100001276,1,361,1
100001277,100001277,5,103,2
100001278,100001278,3,297,2
100001279,100001279,2,544,1
100001280,100001280,2,290,1
100001281,100001281,2,336,2
100001282,100001282,3,541,4
100001283,100001283,3,179,1
100001284,100001284,2,513,2
100001285,100001285,1,453,1
100001286,100001286,4,426,4
100001287,100001287,5,446,2
100001288,100001288,1,439,3
100001289,100001289,5,259,2
100001290,100001290,4,382,3
100001291,100001291,5,431,2
100001292,100001292,2,523,4
100001293,100001293,3,260,4
100001294,100001294,3,213,2
100001295,100001295,3,107,1
100001296,100001296,5,123,3
100001297,100001297,1,223,2
100001298,100001298,5,419,2
100001299,100001299,4,473,1
100001300,100001300,5,302,4
100001301,100001301,4,160,4
100001302,100001302,2,174,3
100001303,100001303,3,334,1
100001304,100001304,4,476,4
100001305,100001305,4,188,3
100001306,100001306,2,332,2
100001307,100001307,4,231,1
100001308,100001308,2,542,2
100001309,100001309,1,488,2
100001310,100001310,5,199,3
100001311,100001311,4,204,4
100001312,100001312,1,324,2
100001313,100001313,2,384,3
100001314,100001314,4,162,2
100001315,100001315,1,124,4
100001316,100001316,5,391,2
100001317,100001317,3,487,2
100001318,100001318,5,119,1
100001319,100001319,4,120,1
100001320,100001320,2,465,3
100001321,100001321,1,198,2
100001322,100001322,3,535,4
100001323,100001323,1,130,4
100001324,100001324,3,320,4
100001325,100001325,2,228,2
100001326,100001326,5,452,2
100001327,100001327,5,460,4
100001328,100001328,3,458,3
100001329,100001329,5,423,1
100001330,100001330,4,169,1
100001331,100001331,5,456,3
100001332,100001332,4,144,2
100001333,100001333,1,122,1
100001334,100001334,1,435,3
100001335,100001335,2,491,2
100001336,100001336,1,466,1
100001337,100001337,5,241,2
100001338,100001338,3,344,2
100001339,100001339,5,447,2
100001340,100001340,1,234,3
100001341,100001341,3,444,1
100001342,100001342,5,225,3
100001343,100001343,5,227,1
100001344,100001344,2,421,3
100001345,100001345,3,163,3
100001346,100001346,5,340,1
100001347,100001347,4,142,1
100001348,100001348,5,540,1
100001349,100001349,4,537,4
100001350,100001350,4,431,1
100001351,100001351,4,363,1
100001352,100001352,3,543,3
100001353,100001353,3,193,3
100001354,100001354,3,140,1
100001355,100001355,1,396,4
100001356,100001356,5,190,4
100001357,100001357,1,337,4
100001358,100001358,1,331,2
100001359,100001359,5,220,4
100001360,100001360,1,271,2
100001361,100001361,5,176,2
100001362,100001362,4,458,1
100001363,100001363,4,429,2
100001364,100001364,2,485,4
100001365,100001365,4,490,3
100001366,100001366,2,153,3
100001367,100001367,1,231,1
100001368,100001368,5,534,1
100001369,100001369,5,185,1
100001370,100001370,3,327,1
100001371,100001371,5,383,1
100001372,100001372,4,519,4
100001373,100001373,5,334,4
100001374,100001374,3,414,4
100001375,100001375,2,124,2
100001376,100001376,3,281,2
100001377,100001377,4,106,2
100001378,100001378,1,506,1
100001379,100001379,2,510,1
100001380,100001380,1,541,1
100001381,100001381,4,436,2
100001382,100001382,5,370,1
100001383,100001383,2,371,4
100001384,100001384,2,441,2
100001385,100001385,5,450,3
100001386,100001386,5,470,1
100001387,100001387,2,275,2
100001388,100001388,2,393,3
100001389,100001389,3,142,3
100001390,100001390,5,328,1
100001391,100001391,2,421,4
100001392,100001392,1,428,4
100001393,100001393,1,467,3
100001394,100001394,4,158,3
100001395,100001395,4,290,3
100001396,100001396,5,449,3
100001397,100001397,3,468,2
100001398,100001398,5,271,4
100001399,100001399,3,492,4
100001400,100001400,3,232,2
100001401,100001401,1,293,4
100001402,100001402,5,543,2
100001403,100001403,4,384,3
100001404,100001404,1,270,4
100001405,100001405,3,332,2
100001406,100001406,4,373,4
100001407,100001407,3,330,1
100001408,100001408,1,145,3
100001409,100001409,2,188,1
100001410,100001410,3,234,3
100001411,100001411,2,540,3
100001412,100001412,5,425,1
100001413,100001413,2,178,4
100001414,100001414,1,477,2
100001415,100001415,5,300,2
100001416,100001416,5,346,1
100001417,100001417,4,126,1
100001418,100001418,4,152,1
100001419,100001419,2,125,3
100001420,100001420,3,120,3
100001421,100001421,5,179,4
100001422,100001422,3,204,4
100001423,100001423,5,493,4
100001424,100001424,3,370,1
100001425,100001425,2,486,3
100001426,100001426,2,261,1
100001427,100001427,1,329,1
100001428,100001428,1,509,1
100001429,100001429,2,286,3
100001430,100001430,5,382,2
100001431,100001431,4,478,4
100001432,100001432,1,104,3
100001433,100001433,3,400,3
100001434,100001434,3,218,4
100001435,100001435,2,151,1
100001436,100001436,5,472,3
100001437,100001437,4,283,3
100001438,100001438,2,430,4
100001439,100001439,5,423,3
100001440,100001440,4,390,1
100001441,100001441,3,320,2
100001442,100001442,1,269,3
100001443,100001443,1,338,3
100001444,100001444,1,231,3
100001445,100001445,4,156,2
100001446,100001446,4,181,3
100001447,100001447,5,147,2
100001448,100001448,2,350,4
100001449,100001449,3,330,3
100001450,100001450,1,174,2
100001451,100001451,4,364,1
100001452,100001452,2,181,3
100001453,100001453,2,453,3
100001454,100001454,2,438,1
100001455,100001455,4,289,1
100001456,100001456,4,208,1
100001457,100001457,4,504,2
100001458,100001458,1,342,3
100001459,100001459,4,242,2
100001460,100001460,5,213,2
100001461,100001461,3,396,2
100001462,100001462,3,298,1
100001463,100001463,4,451,3
100001464,100001464,2,320,4
100001465,100001465,2,182,1
100001466,100001466,3,479,3
100001467,100001467,1,427,2
100001468,100001468,4,449,3
100001469,100001469,3,405,3
100001470,100001470,5,404,3
100001471,100001471,4,499,1
100001472,100001472,3,206,3
100001473,100001473,3,293,3
100001474,100001474,1,304,2
100001475,100001475,5,306,3
100001476,100001476,5,135,1
100001477,100001477,1,350,2
100001478,100001478,4,432,3
100001479,100001479,1,549,3
100001480,100001480,2,456,3
100001481,100001481,4,354,2
100001482,100001482,4,549,2
100001483,100001483,3,148,4
100001484,100001484,2,484,2
100001485,100001485,5,196,2
100001486,100001486,1,450,4
100001487,100001487,1,320,1
100001488,100001488,1,531,1
100001489,100001489,1,512,4
100001490,100001490,4,530,1
100001491,100001491,5,155,4
100001492,100001492,5,212,2
100001493,100001493,3,329,3
100001494,100001494,3,380,2
100001495,100001495,2,374,2
100001496,100001496,1,273,1
100001497,100001497,5,212,4
100001498,100001498,5,522,4
100001499,100001499,5,211,2
100001500,100001500,3,365,3
100001501,100001501,4,180,1
100001502,100001502,1,294,1
100001503,100001503,4,220,1
100001504,100001504,1,180,3
100001505,100001505,1,224,3
100001506,100001506,5,155,4
100001507,100001507,3,475,1
100001508,100001508,1,468,2
100001509,100001509,2,391,3
100001510,100001510,3,420,2
100001511,100001511,5,335,3
100001512,100001512,1,360,1
100001513,100001513,2,466,3
100001514,100001514,1,234,4
100001515,100001515,4,402,3
100001516,100001516,3,335,2
100001517,100001517,5,382,2
100001518,100001518,2,459,3
100001519,100001519,3,413,1
100001520,100001520,3,110,1
100001521,100001521,3,479,3
100001522,100001522,1,190,4
100001523,100001523,5,116,1
100001524,100001524,5,250,4
100001525,100001525,4,208,1
100001526,100001526,2,328,1
100001527,100001527,1,107,2
100001528,100001528,1,496,2
100001529,100001529,3,449,3
100001530,100001530,3,259,3
100001531,100001531,1,176,4
100001532,100001532,2,494,3
100001533,100001533,1,172,3
100001534,100001534,2,540,2
100001535,100001535,5,549,3
100001536,100001536,3,285,1
100001537,100001537,3,335,4
100001538,100001538,1,523,3
100001539,100001539,3,240,2
100001540,100001540,1,421,3
100001541,100001541,2,426,4
100001542,100001542,5,256,4
100001543,100001543,2,418,1
100001544,100001544,2,375,3
100001545,100001545,1,244,2
100001546,100001546,1,377,2
100001547,100001547,1,132,3
100001548,100001548,5,498,2
100001549,100001549,5,110,1
100001550,100001550,3,363,2
100001551,100001551,5,395,1
100001552,100001552,5,269,4
100001553,100001553,4,537,2
100001554,100001554,2,373,4
100001555,100001555,1,523,2
100001556,100001556,4,531,1
100001557,100001557,1,109,4
100001558,100001558,2,161,3
100001559,100001559,4,315,3
100001560,100001560,5,302,3
100001561,100001561,2,267,4
100001562,100001562,2,484,1
100001563,100001563,5,316,2
100001564,100001564,1,262,2
100001565,100001565,2,133,3
100001566,100001566,3,434,4
100001567,100001567,5,402,4
100001568,100001568,2,231,3
100001569,100001569,3,112,4
100001570,100001570,1,400,3
100001571,100001571,3,435,1
100001572,100001572,1,399,3
100001573,100001573,4,463,1
100001574,100001574,4,489,3
100001575,100001575,5,239,2
100001576,100001576,4,299,4
100001577,100001577,2,222,2
100001578,100001578,1,351,3
100001579,100001579,5,430,3
100001580,100001580,2,396,2
100001581,100001581,1,349,4
100001582,100001582,4,323,2
100001583,100001583,4,165,3
100001584,100001584,1,141,3
100001585,100001585,1,507,3
100001586,100001586,2,231,1
100001587,100001587,5,118,3
100001588,100001588,5,248,1
100001589,100001589,2,388,2
100001590,100001590,4,536,2
100001591,100001591,4,492,2
100001592,100001592,2,434,2
100001593,100001593,2,549,3
100001594,100001594,2,282,3
100001595,100001595,1,437,4
100001596,100001596,2,185,3
100001597,100001597,2,177,4
100001598,100001598,1,533,2
100001599,100001599,4,246,3
100001600,100001600,5,164,4
100001601,100001601,4,433,4
100001602,100001602,5,344,4
100001603,100001603,2,547,3
100001604,100001604,1,331,4
