ReservationID,CusomterID,ReservationDate,EmployeeID,HotelID,CheckIn,CheckOut,NumGuests,IsBusinessTripFlag
100000375,1011,10/21/2023,10086,107,11/14/2023,11/22/2023,1,0
100000376,1431,11/12/2023,10056,100,1/25/2024,2/2/2024,3,0
100000377,1390,8/21/2023,10095,102,8/26/2023,8/31/2023,2,0
100000378,1466,12/4/2023,10070,106,12/7/2023,12/14/2023,2,1
100000379,1024,5/8/2023,10067,102,6/5/2023,6/10/2023,4,0
100000380,1071,2/28/2023,10045,108,5/5/2023,5/11/2023,6,0
100000381,1137,10/13/2023,10036,105,1/10/2024,1/17/2024,4,0
100000382,1363,11/24/2023,10070,108,1/29/2024,2/1/2024,1,1
100000383,1386,11/21/2023,10047,100,2/5/2024,2/6/2024,4,0
100000384,1471,9/22/2023,10075,105,10/30/2023,11/8/2023,2,0
100000385,1375,4/15/2023,10033,106,5/15/2023,5/20/2023,2,1
100000386,1408,1/2/2023,10087,101,2/7/2023,2/16/2023,5,0
100000387,1009,7/21/2023,10050,106,7/23/2023,7/25/2023,2,0
100000388,1361,9/5/2023,10089,107,9/11/2023,9/12/2023,5,0
100000389,1255,5/16/2023,10053,108,6/11/2023,6/13/2023,4,0
100000390,1060,9/3/2023,10098,107,10/8/2023,10/13/2023,3,1
100000391,1438,1/2/2023,10093,102,2/2/2023,2/8/2023,5,0
100000392,1482,10/31/2023,10031,103,1/6/2024,1/15/2024,5,0
100000393,1438,7/25/2023,10054,100,10/4/2023,10/7/2023,1,1
100000394,1342,11/18/2023,10099,104,1/4/2024,1/13/2024,2,1
100000395,1422,2/13/2023,10007,100,4/24/2023,5/4/2023,6,1
100000396,1218,9/1/2023,10057,107,9/20/2023,9/24/2023,1,1
100000397,1186,9/9/2023,10021,103,9/13/2023,9/17/2023,3,0
100000398,1071,1/31/2023,10095,105,2/2/2023,2/11/2023,4,1
100000399,1129,2/4/2023,10095,102,5/4/2023,5/6/2023,6,1
100000400,1036,6/9/2023,10032,107,7/26/2023,8/5/2023,2,1
100000401,1423,10/12/2023,10046,102,12/3/2023,12/10/2023,3,0
100000402,1457,11/9/2023,10064,105,11/22/2023,12/2/2023,6,0
100000403,1070,12/3/2023,10072,105,2/28/2024,3/4/2024,2,0
100000404,1349,8/19/2023,10085,103,11/10/2023,11/13/2023,1,0
100000405,1156,6/11/2023,10016,106,6/13/2023,6/14/2023,1,0
100000406,1459,1/7/2023,10094,109,2/26/2023,3/2/2023,3,1
100000407,1223,3/28/2023,10010,101,4/6/2023,4/10/2023,3,1
100000408,1446,2/20/2023,10076,101,3/8/2023,3/12/2023,3,1
100000409,1394,10/1/2023,10028,108,12/17/2023,12/25/2023,3,1
100000410,1007,8/22/2023,10027,103,9/28/2023,10/3/2023,4,0
100000411,1205,11/26/2023,10094,105,2/3/2024,2/6/2024,1,1
100000412,1089,8/20/2023,10044,109,10/7/2023,10/12/2023,4,0
100000413,1159,2/19/2023,10077,108,4/14/2023,4/19/2023,6,0
100000414,1223,5/30/2023,10093,100,8/14/2023,8/24/2023,4,0
100000415,1081,12/23/2023,10047,107,2/18/2024,2/26/2024,5,1
100000416,1392,9/17/2023,10028,105,10/19/2023,10/25/2023,4,1
100000417,1111,7/19/2023,10072,102,10/16/2023,10/21/2023,1,1
100000418,1253,6/20/2023,10027,102,8/8/2023,8/16/2023,5,1
100000419,1220,7/31/2023,10088,107,9/13/2023,9/20/2023,3,0
100000420,1025,11/18/2023,10034,103,11/29/2023,12/8/2023,6,1
100000421,1480,11/13/2023,10042,102,12/31/2023,1/3/2024,1,0
100000422,1218,10/20/2023,10043,109,11/22/2023,12/2/2023,2,1
100000423,1076,5/16/2023,10068,108,5/24/2023,5/26/2023,4,1
100000424,1445,8/29/2023,10046,108,11/1/2023,11/8/2023,1,0
100000425,1069,2/9/2023,10001,102,3/17/2023,3/22/2023,1,0
100000426,1281,12/7/2023,10097,106,1/31/2024,2/2/2024,6,1
100000427,1399,1/27/2023,10088,106,4/22/2023,4/26/2023,4,0
100000428,1040,5/27/2023,10034,105,7/2/2023,7/6/2023,4,1
100000429,1023,2/9/2023,10027,100,3/18/2023,3/19/2023,4,0
100000430,1035,9/14/2023,10062,109,9/25/2023,10/2/2023,4,0
100000431,1274,7/25/2023,10059,108,9/17/2023,9/19/2023,5,1
100000432,1062,10/9/2023,10085,100,11/21/2023,11/29/2023,1,1
100000433,1283,10/9/2023,10049,107,11/12/2023,11/15/2023,2,1
100000434,1093,1/31/2023,10038,108,4/15/2023,4/17/2023,3,1
100000435,1271,11/12/2023,10087,101,12/27/2023,1/3/2024,3,0
100000436,1481,9/4/2023,10018,100,10/20/2023,10/28/2023,3,0
100000437,1343,8/8/2023,10042,103,8/22/2023,8/26/2023,1,1
100000438,1259,11/12/2023,10027,103,1/16/2024,1/22/2024,6,0
100000439,1213,4/2/2023,10041,108,4/24/2023,4/26/2023,3,1
100000440,1277,10/29/2023,10064,101,12/31/2023,1/3/2024,1,0
100000441,1287,6/27/2023,10069,101,7/15/2023,7/24/2023,1,1
100000442,1105,1/13/2023,10090,101,1/31/2023,2/10/2023,5,0
100000443,1200,8/26/2023,10067,106,10/2/2023,10/8/2023,1,1
100000444,1470,8/28/2023,10008,107,11/21/2023,11/28/2023,2,0
100000445,1109,12/2/2023,10057,104,12/13/2023,12/22/2023,6,1
100000446,1286,6/7/2023,10046,100,7/25/2023,7/29/2023,2,0
100000447,1298,12/30/2023,10020,106,3/28/2024,4/6/2024,2,1
100000448,1378,12/2/2023,10049,103,2/23/2024,2/28/2024,3,1
100000449,1088,2/18/2023,10019,105,4/7/2023,4/8/2023,4,0
100000450,1230,9/20/2023,10006,105,10/15/2023,10/17/2023,1,0
100000451,1419,12/3/2023,10028,105,1/15/2024,1/22/2024,6,1
100000452,1370,6/9/2023,10012,107,8/28/2023,9/5/2023,5,1
100000453,1486,3/5/2023,10016,101,5/19/2023,5/29/2023,6,0
100000454,1490,7/29/2023,10065,108,8/27/2023,8/29/2023,1,0
100000455,1386,11/21/2023,10046,107,2/19/2024,2/24/2024,6,1
100000456,1359,4/21/2023,10087,105,5/3/2023,5/5/2023,2,0
100000457,1200,11/28/2023,10039,104,12/9/2023,12/11/2023,3,1
100000458,1380,11/14/2023,10099,104,1/21/2024,1/25/2024,2,1
100000459,1277,4/2/2023,10032,109,6/2/2023,6/6/2023,4,1
100000460,1328,3/19/2023,10002,107,5/12/2023,5/13/2023,5,0
100000461,1399,12/12/2023,10054,104,1/6/2024,1/11/2024,4,1
100000462,1408,6/6/2023,10076,106,8/16/2023,8/17/2023,6,1
100000463,1140,3/10/2023,10089,106,3/25/2023,3/26/2023,6,1
100000464,1246,12/8/2023,10001,100,1/15/2024,1/25/2024,6,0
100000465,1073,6/21/2023,10044,106,7/15/2023,7/18/2023,6,0
100000466,1421,3/13/2023,10024,106,5/26/2023,5/31/2023,1,1
100000467,1313,12/21/2023,10002,109,1/18/2024,1/19/2024,6,1
100000468,1115,11/7/2023,10086,101,12/29/2023,1/2/2024,4,1
100000469,1490,10/26/2023,10001,105,11/25/2023,12/2/2023,5,1
100000470,1254,4/23/2023,10050,109,5/21/2023,5/27/2023,2,1
100000471,1428,4/22/2023,10044,105,7/9/2023,7/10/2023,2,0
100000472,1074,6/26/2023,10012,100,9/20/2023,9/22/2023,2,1
100000473,1365,7/11/2023,10061,104,9/16/2023,9/18/2023,1,1
100000474,1408,1/19/2023,10016,100,4/15/2023,4/17/2023,1,0
100000475,1072,11/14/2023,10057,100,2/2/2024,2/8/2024,5,0
100000476,1130,11/5/2023,10060,109,12/4/2023,12/11/2023,1,1
100000477,1236,10/27/2023,10033,105,1/17/2024,1/20/2024,4,0
100000478,1169,10/1/2023,10072,102,12/8/2023,12/12/2023,2,0
100000479,1472,6/11/2023,10060,104,8/24/2023,9/2/2023,4,1
100000480,1474,8/7/2023,10082,105,8/8/2023,8/17/2023,6,1
100000481,1269,1/2/2023,10052,107,1/10/2023,1/11/2023,6,0
100000482,1438,5/1/2023,10094,104,6/26/2023,7/3/2023,4,0
100000483,1324,11/3/2023,10045,108,12/15/2023,12/18/2023,5,0
100000484,1026,2/11/2023,10017,100,4/14/2023,4/19/2023,5,1
100000485,1003,9/27/2023,10097,102,12/12/2023,12/19/2023,1,0
100000486,1068,1/31/2023,10087,108,3/23/2023,3/28/2023,2,0
100000487,1091,7/25/2023,10038,109,9/30/2023,10/10/2023,5,0
100000488,1362,3/10/2023,10085,107,5/22/2023,5/23/2023,1,1
100000489,1227,7/18/2023,10049,106,7/29/2023,8/2/2023,5,1
100000490,1497,5/10/2023,10053,103,6/28/2023,7/7/2023,5,1
100000491,1240,4/5/2023,10079,106,4/22/2023,4/29/2023,5,1
100000492,1285,6/10/2023,10041,103,7/27/2023,7/30/2023,5,1
100000493,1338,7/30/2023,10038,104,8/9/2023,8/13/2023,3,1
100000494,1483,5/22/2023,10076,102,8/3/2023,8/10/2023,1,1
100000495,1341,6/22/2023,10011,103,9/18/2023,9/25/2023,3,1
100000496,1241,7/24/2023,10029,104,8/30/2023,9/4/2023,5,1
100000497,1272,7/14/2023,10055,102,8/27/2023,8/31/2023,6,1
100000498,1359,4/6/2023,10094,102,4/20/2023,4/30/2023,1,0
100000499,1180,10/16/2023,10002,100,1/1/2024,1/3/2024,1,1
100000500,1049,10/8/2023,10016,100,12/22/2023,12/31/2023,4,1
100000501,1292,5/2/2023,10025,101,6/2/2023,6/5/2023,1,1
100000502,1388,11/24/2023,10062,103,1/23/2024,2/2/2024,3,1
100000503,1301,7/1/2023,10091,105,8/3/2023,8/7/2023,6,1
100000504,1023,6/4/2023,10057,105,7/24/2023,7/25/2023,2,0
100000505,1262,10/2/2023,10018,100,12/28/2023,1/4/2024,2,1
100000506,1145,10/1/2023,10057,109,10/23/2023,11/2/2023,5,1
100000507,1037,5/6/2023,10017,101,5/19/2023,5/25/2023,5,1
100000508,1419,11/19/2023,10006,100,11/24/2023,12/2/2023,2,0
100000509,1234,11/11/2023,10069,105,2/1/2024,2/8/2024,1,0
100000510,1193,3/16/2023,10033,105,4/18/2023,4/21/2023,4,0
100000511,1467,12/8/2023,10054,102,2/12/2024,2/17/2024,1,1
100000512,1483,9/13/2023,10055,100,10/30/2023,11/8/2023,3,0
100000513,1067,12/11/2023,10045,106,1/23/2024,2/2/2024,2,0
100000514,1184,5/25/2023,10050,106,7/28/2023,8/6/2023,1,1
100000515,1480,5/20/2023,10051,106,7/7/2023,7/12/2023,4,0
100000516,1308,5/5/2023,10027,102,5/11/2023,5/13/2023,1,1
100000517,1286,12/13/2023,10044,109,12/29/2023,1/8/2024,2,1
100000518,1356,2/4/2023,10032,108,4/26/2023,5/4/2023,5,0
100000519,1055,12/30/2023,10042,103,2/1/2024,2/9/2024,4,1
100000520,1351,9/28/2023,10078,104,12/6/2023,12/11/2023,2,1
100000521,1300,3/23/2023,10043,106,5/29/2023,6/4/2023,6,0
100000522,1088,4/17/2023,10060,102,5/24/2023,5/29/2023,1,1
100000523,1045,4/23/2023,10035,100,5/15/2023,5/23/2023,2,1
100000524,1301,9/25/2023,10055,101,10/26/2023,10/27/2023,2,0
100000525,1342,1/8/2023,10008,108,2/27/2023,3/4/2023,5,0
100000526,1288,1/3/2023,10097,103,3/20/2023,3/24/2023,2,1
100000527,1335,6/30/2023,10055,101,9/11/2023,9/14/2023,2,1
100000528,1149,6/18/2023,10091,100,8/28/2023,9/6/2023,3,1
100000529,1425,3/31/2023,10093,107,5/22/2023,5/27/2023,4,1
100000530,1331,12/24/2023,10098,105,12/31/2023,1/2/2024,2,0
100000531,1395,12/24/2023,10044,105,3/10/2024,3/11/2024,5,0
100000532,1116,3/8/2023,10057,101,4/19/2023,4/27/2023,1,0
100000533,1162,6/14/2023,10026,108,7/11/2023,7/14/2023,4,1
100000534,1116,4/2/2023,10039,105,4/7/2023,4/14/2023,5,0
100000535,1012,7/10/2023,10052,107,10/5/2023,10/14/2023,4,0
100000536,1483,11/10/2023,10080,100,11/17/2023,11/25/2023,1,1
100000537,1210,4/10/2023,10093,106,6/24/2023,6/26/2023,3,0
100000538,1408,3/16/2023,10088,102,6/10/2023,6/16/2023,5,0
100000539,1401,8/6/2023,10075,107,10/24/2023,10/27/2023,3,0
100000540,1415,1/1/2023,10040,102,1/20/2023,1/23/2023,6,0
100000541,1329,5/15/2023,10033,108,7/6/2023,7/9/2023,1,1
100000542,1253,12/28/2023,10021,105,2/18/2024,2/24/2024,2,0
100000543,1077,4/13/2023,10020,108,4/20/2023,4/24/2023,1,0
100000544,1462,8/15/2023,10040,103,10/1/2023,10/10/2023,1,0
100000545,1227,7/15/2023,10093,103,8/28/2023,9/4/2023,5,1
100000546,1333,2/1/2023,10019,106,2/8/2023,2/14/2023,4,1
100000547,1427,9/3/2023,10040,106,11/6/2023,11/14/2023,6,0
100000548,1193,9/27/2023,10020,101,12/18/2023,12/19/2023,1,1
100000549,1407,5/22/2023,10068,100,8/17/2023,8/24/2023,1,1
100000550,1423,8/14/2023,10073,103,9/15/2023,9/17/2023,5,0
100000551,1393,3/24/2023,10022,102,5/11/2023,5/13/2023,1,1
100000552,1420,2/25/2023,10088,108,3/7/2023,3/8/2023,5,0
100000553,1407,4/24/2023,10099,103,5/15/2023,5/16/2023,2,0
100000554,1286,12/2/2023,10011,103,12/21/2023,12/26/2023,5,0
100000555,1355,6/25/2023,10096,107,8/15/2023,8/25/2023,4,0
100000556,1496,2/25/2023,10023,101,5/18/2023,5/26/2023,2,1
100000557,1312,8/7/2023,10094,109,8/24/2023,8/25/2023,2,0
100000558,1201,9/16/2023,10033,103,10/19/2023,10/25/2023,4,0
100000559,1387,7/30/2023,10032,104,8/27/2023,8/29/2023,4,0
100000560,1232,12/31/2023,10075,109,1/9/2024,1/19/2024,4,0
100000561,1210,12/20/2023,10053,109,1/12/2024,1/16/2024,1,0
100000562,1126,10/27/2023,10030,105,1/12/2024,1/21/2024,6,0
100000563,1075,5/22/2023,10072,102,7/17/2023,7/21/2023,1,1
100000564,1474,3/11/2023,10035,106,5/6/2023,5/13/2023,6,1
100000565,1172,2/25/2023,10002,107,4/1/2023,4/10/2023,3,1
100000566,1343,1/10/2023,10023,109,1/21/2023,1/31/2023,6,1
100000567,1377,4/17/2023,10028,109,7/8/2023,7/12/2023,5,1
100000568,1248,9/12/2023,10081,105,10/14/2023,10/20/2023,4,1
100000569,1141,4/14/2023,10098,100,5/28/2023,6/1/2023,6,1
100000570,1495,2/22/2023,10077,100,5/20/2023,5/30/2023,2,0
100000571,1103,9/28/2023,10048,106,12/11/2023,12/21/2023,6,0
100000572,1260,10/3/2023,10081,105,11/18/2023,11/27/2023,5,1
100000573,1239,8/23/2023,10076,106,10/16/2023,10/24/2023,1,1
100000574,1383,12/19/2023,10040,101,12/21/2023,12/26/2023,4,1
100000575,1336,10/8/2023,10095,105,11/21/2023,11/29/2023,6,0
100000576,1014,8/7/2023,10064,100,10/22/2023,10/28/2023,4,1
100000577,1021,4/3/2023,10001,108,4/24/2023,5/1/2023,2,1
100000578,1077,9/15/2023,10017,103,11/21/2023,11/22/2023,3,0
100000579,1259,8/21/2023,10017,104,9/24/2023,9/25/2023,4,1
100000580,1355,7/30/2023,10063,106,9/13/2023,9/20/2023,1,0
100000581,1277,1/5/2023,10040,107,2/24/2023,2/26/2023,5,0
100000582,1161,4/30/2023,10002,108,5/9/2023,5/14/2023,3,1
100000583,1355,8/10/2023,10092,102,10/25/2023,11/3/2023,6,1
100000584,1361,12/1/2023,10025,109,1/26/2024,2/2/2024,4,1
100000585,1032,2/23/2023,10094,103,4/28/2023,5/4/2023,5,1
100000586,1374,9/2/2023,10023,105,10/1/2023,10/6/2023,3,1
100000587,1461,12/11/2023,10069,107,1/20/2024,1/30/2024,4,0
100000588,1041,10/17/2023,10071,109,1/1/2024,1/7/2024,6,0
100000589,1095,7/30/2023,10007,109,9/11/2023,9/15/2023,1,0
100000590,1270,8/21/2023,10026,104,10/22/2023,10/29/2023,5,1
100000591,1299,2/28/2023,10084,106,5/16/2023,5/23/2023,5,0
100000592,1434,5/10/2023,10035,105,7/20/2023,7/22/2023,4,1
100000593,1444,6/8/2023,10021,104,8/13/2023,8/16/2023,1,0
100000594,1365,3/16/2023,10031,107,4/20/2023,4/25/2023,1,1
100000595,1375,6/4/2023,10020,104,7/14/2023,7/18/2023,1,0
100000596,1270,10/2/2023,10027,106,10/12/2023,10/14/2023,2,0
100000597,1468,11/11/2023,10076,101,11/29/2023,12/1/2023,6,0
100000598,1140,6/11/2023,10037,107,6/23/2023,6/26/2023,2,0
100000599,1382,6/19/2023,10022,100,9/14/2023,9/15/2023,2,1
100000600,1145,6/5/2023,10096,101,6/8/2023,6/18/2023,5,1
100000601,1243,10/14/2023,10000,100,10/17/2023,10/20/2023,4,0
100000602,1145,6/18/2023,10090,101,8/18/2023,8/23/2023,6,0
100000603,1380,5/25/2023,10009,108,8/23/2023,8/26/2023,6,0
100000604,1390,9/17/2023,10069,103,11/1/2023,11/2/2023,6,1
100000605,1288,3/31/2023,10018,102,6/28/2023,7/6/2023,3,0
100000606,1276,9/18/2023,10090,104,10/10/2023,10/19/2023,6,0
100000607,1440,7/4/2023,10037,101,7/16/2023,7/24/2023,6,1
100000608,1270,9/18/2023,10073,106,11/22/2023,11/25/2023,2,1
100000609,1173,8/21/2023,10013,100,9/8/2023,9/10/2023,3,1
100000610,1126,12/15/2023,10014,100,2/19/2024,2/28/2024,2,0
100000611,1218,8/23/2023,10019,103,10/28/2023,10/29/2023,1,0
100000612,1341,7/31/2023,10058,105,10/10/2023,10/15/2023,4,0
100000613,1057,2/26/2023,10027,107,5/11/2023,5/18/2023,1,1
100000614,1338,4/22/2023,10002,108,7/12/2023,7/22/2023,2,0
100000615,1067,2/1/2023,10071,107,4/19/2023,4/24/2023,2,0
100000616,1325,12/10/2023,10015,109,12/23/2023,12/24/2023,4,1
100000617,1153,12/25/2023,10050,103,2/12/2024,2/19/2024,6,1
100000618,1163,6/20/2023,10084,104,9/15/2023,9/21/2023,4,0
100000619,1010,5/31/2023,10075,109,6/12/2023,6/14/2023,3,0
100000620,1415,6/6/2023,10059,100,8/7/2023,8/11/2023,3,1
100000621,1193,4/23/2023,10072,109,5/8/2023,5/15/2023,4,0
100000622,1392,8/2/2023,10018,102,10/23/2023,10/26/2023,5,0
100000623,1286,3/17/2023,10099,105,5/16/2023,5/20/2023,1,0
100000624,1224,1/16/2023,10062,107,3/27/2023,4/1/2023,2,0
100000625,1151,11/6/2023,10000,101,11/15/2023,11/23/2023,1,1
100000626,1430,10/23/2023,10039,105,12/18/2023,12/21/2023,3,1
100000627,1174,2/18/2023,10039,102,4/22/2023,4/30/2023,5,1
100000628,1193,2/8/2023,10015,105,2/27/2023,3/7/2023,2,0
100000629,1304,8/17/2023,10054,100,9/30/2023,10/2/2023,1,0
100000630,1363,8/31/2023,10019,104,10/14/2023,10/18/2023,1,1
100000631,1277,5/26/2023,10070,108,8/14/2023,8/24/2023,4,0
100000632,1238,2/24/2023,10078,107,3/28/2023,4/7/2023,3,0
100000633,1207,3/23/2023,10028,109,6/19/2023,6/25/2023,4,0
100000634,1433,3/16/2023,10025,106,3/18/2023,3/23/2023,5,1
100000635,1256,8/14/2023,10040,103,8/27/2023,9/1/2023,3,1
100000636,1188,1/13/2023,10066,105,1/28/2023,2/4/2023,2,0
100000637,1445,12/26/2023,10000,106,1/27/2024,1/31/2024,6,0
100000638,1477,3/7/2023,10012,102,4/30/2023,5/8/2023,6,0
100000639,1480,6/6/2023,10040,103,7/26/2023,7/29/2023,4,0
100000640,1384,11/7/2023,10000,109,12/19/2023,12/20/2023,3,1
100000641,1080,3/4/2023,10037,100,5/10/2023,5/12/2023,2,1
100000642,1020,7/19/2023,10084,107,7/22/2023,7/29/2023,5,1
100000643,1421,8/9/2023,10029,108,9/9/2023,9/16/2023,1,1
100000644,1403,8/5/2023,10068,109,9/2/2023,9/6/2023,5,0
100000645,1453,8/28/2023,10050,109,10/23/2023,11/1/2023,6,0
100000646,1301,12/26/2023,10057,102,1/7/2024,1/12/2024,6,0
100000647,1286,5/11/2023,10049,108,8/6/2023,8/7/2023,3,0
100000648,1224,4/6/2023,10039,101,6/1/2023,6/7/2023,1,1
100000649,1424,11/10/2023,10034,103,1/21/2024,1/28/2024,5,0
100000650,1196,9/26/2023,10053,101,10/26/2023,10/27/2023,4,1
100000651,1021,2/16/2023,10035,100,3/17/2023,3/21/2023,1,1
100000652,1312,11/26/2023,10092,100,2/19/2024,2/21/2024,5,1
100000653,1271,1/10/2023,10051,103,3/29/2023,4/2/2023,6,0
100000654,1064,4/4/2023,10065,102,6/30/2023,7/5/2023,1,1
100000655,1028,1/25/2023,10056,101,4/4/2023,4/14/2023,5,0
100000656,1269,1/8/2023,10056,102,3/4/2023,3/13/2023,6,0
100000657,1355,4/21/2023,10058,104,4/22/2023,4/24/2023,6,0
100000658,1249,10/20/2023,10015,100,12/21/2023,12/29/2023,6,1
100000659,1322,5/15/2023,10084,109,8/13/2023,8/23/2023,1,1
100000660,1419,8/27/2023,10058,101,10/14/2023,10/22/2023,3,0
100000661,1297,5/3/2023,10026,100,5/21/2023,5/28/2023,3,0
100000662,1180,8/11/2023,10080,100,9/11/2023,9/15/2023,1,1
100000663,1281,3/14/2023,10050,100,5/12/2023,5/14/2023,5,1
100000664,1178,4/23/2023,10035,103,6/21/2023,6/27/2023,5,1
100000665,1118,1/15/2023,10086,107,3/5/2023,3/10/2023,2,0
100000666,1424,6/1/2023,10059,100,7/30/2023,8/9/2023,4,1
100000667,1348,3/31/2023,10013,100,6/16/2023,6/18/2023,2,1
100000668,1409,1/30/2023,10042,101,1/31/2023,2/2/2023,3,1
100000669,1053,7/8/2023,10088,102,10/3/2023,10/5/2023,1,0
100000670,1074,3/14/2023,10059,108,4/5/2023,4/15/2023,6,1
100000671,1371,11/24/2023,10020,108,1/30/2024,2/9/2024,2,0
100000672,1135,3/15/2023,10087,103,5/2/2023,5/9/2023,6,0
100000673,1257,2/25/2023,10096,108,4/12/2023,4/14/2023,2,1
100000674,1130,5/25/2023,10013,107,7/16/2023,7/24/2023,3,1
100000675,1279,1/17/2023,10084,107,3/11/2023,3/17/2023,5,0
100000676,1134,7/28/2023,10013,105,8/10/2023,8/18/2023,2,1
100000677,1336,6/30/2023,10017,107,9/1/2023,9/3/2023,3,1
100000678,1463,8/18/2023,10006,108,9/22/2023,9/26/2023,6,1
100000679,1252,1/5/2023,10043,101,3/8/2023,3/18/2023,5,1
100000680,1493,11/22/2023,10012,108,2/8/2024,2/10/2024,4,1
100000681,1438,9/15/2023,10053,104,9/26/2023,9/29/2023,5,1
100000682,1273,11/30/2023,10063,101,2/7/2024,2/11/2024,5,1
100000683,1186,4/9/2023,10041,104,5/14/2023,5/20/2023,3,1
100000684,1272,2/1/2023,10021,102,4/17/2023,4/23/2023,5,1
100000685,1077,7/24/2023,10051,108,8/24/2023,9/3/2023,3,0
100000686,1318,4/9/2023,10034,104,5/21/2023,5/24/2023,1,1
100000687,1436,8/13/2023,10050,105,9/11/2023,9/14/2023,4,0
100000688,1118,11/24/2023,10005,103,1/13/2024,1/17/2024,4,1
100000689,1473,4/17/2023,10085,106,7/5/2023,7/14/2023,1,0
100000690,1111,9/8/2023,10069,108,10/21/2023,10/23/2023,4,1
100000691,1497,5/16/2023,10087,103,8/7/2023,8/8/2023,3,1
100000692,1450,6/21/2023,10051,109,8/22/2023,8/27/2023,5,0
100000693,1016,9/10/2023,10086,107,11/9/2023,11/10/2023,3,1
100000694,1312,12/9/2023,10025,108,3/5/2024,3/10/2024,5,0
100000695,1134,5/30/2023,10037,101,8/15/2023,8/19/2023,6,0
100000696,1329,10/26/2023,10044,105,1/22/2024,1/25/2024,6,1
100000697,1016,10/15/2023,10052,102,12/26/2023,1/3/2024,2,0
100000698,1136,1/25/2023,10026,104,2/26/2023,3/6/2023,5,1
100000699,1247,10/3/2023,10063,101,11/4/2023,11/11/2023,6,0
100000700,1144,8/14/2023,10096,105,8/25/2023,9/4/2023,6,1
100000701,1086,8/27/2023,10064,106,8/28/2023,9/6/2023,4,1
100000702,1363,11/11/2023,10075,107,1/6/2024,1/13/2024,6,0
100000703,1379,7/10/2023,10046,100,7/27/2023,8/1/2023,3,0
100000704,1343,4/4/2023,10037,105,6/2/2023,6/10/2023,2,1
100000705,1498,10/17/2023,10047,109,11/7/2023,11/14/2023,4,1
100000706,1365,10/25/2023,10065,108,12/15/2023,12/22/2023,2,0
100000707,1040,2/23/2023,10067,107,3/15/2023,3/20/2023,5,0
100000708,1272,10/10/2023,10013,101,11/10/2023,11/19/2023,1,1
100000709,1205,4/7/2023,10058,101,4/14/2023,4/23/2023,4,0
100000710,1155,12/16/2023,10055,107,3/12/2024,3/21/2024,5,0
100000711,1052,1/30/2023,10047,100,3/26/2023,4/4/2023,1,1
100000712,1375,5/19/2023,10085,102,7/26/2023,8/1/2023,3,1
100000713,1038,2/4/2023,10018,106,4/5/2023,4/6/2023,4,1
100000714,1417,6/11/2023,10033,108,8/28/2023,8/29/2023,5,0
100000715,1200,9/20/2023,10042,109,10/10/2023,10/17/2023,1,1
100000716,1435,9/10/2023,10030,108,10/6/2023,10/14/2023,4,0
100000717,1418,4/13/2023,10006,105,6/7/2023,6/8/2023,3,0
100000718,1255,12/18/2023,10011,104,2/26/2024,2/27/2024,4,0
100000719,1335,10/10/2023,10025,106,11/28/2023,12/5/2023,4,1
100000720,1138,1/31/2023,10051,102,2/13/2023,2/23/2023,6,1
100000721,1027,11/25/2023,10002,102,1/16/2024,1/22/2024,2,1
100000722,1460,11/2/2023,10016,104,12/19/2023,12/27/2023,6,0
100000723,1024,5/13/2023,10059,101,5/21/2023,5/28/2023,5,1
100000724,1225,9/12/2023,10020,107,10/2/2023,10/4/2023,1,1
100000725,1211,9/15/2023,10052,103,10/3/2023,10/12/2023,6,0
100000726,1067,12/13/2023,10024,105,12/29/2023,1/5/2024,6,1
100000727,1289,7/10/2023,10057,109,8/16/2023,8/19/2023,2,1
100000728,1088,1/28/2023,10051,101,1/30/2023,2/3/2023,4,1
100000729,1140,11/9/2023,10037,108,12/21/2023,12/26/2023,6,0
100000730,1224,11/15/2023,10077,106,1/10/2024,1/15/2024,4,0
100000731,1488,5/19/2023,10038,100,8/4/2023,8/5/2023,1,0
100000732,1104,11/16/2023,10090,103,12/14/2023,12/17/2023,2,0
100000733,1328,1/31/2023,10045,100,2/25/2023,3/6/2023,1,0
100000734,1001,3/5/2023,10059,108,3/16/2023,3/18/2023,3,0
100000735,1151,8/26/2023,10051,103,9/2/2023,9/5/2023,6,1
100000736,1037,11/2/2023,10089,106,11/3/2023,11/13/2023,2,0
100000737,1381,6/21/2023,10086,100,8/19/2023,8/29/2023,1,0
100000738,1319,8/28/2023,10017,107,10/22/2023,11/1/2023,1,1
100000739,1300,1/6/2023,10091,103,3/2/2023,3/11/2023,2,1
100000740,1017,1/31/2023,10077,109,2/6/2023,2/12/2023,1,0
100000741,1003,9/30/2023,10027,109,11/21/2023,11/23/2023,1,0
100000742,1434,8/11/2023,10063,108,11/2/2023,11/11/2023,6,1
100000743,1273,12/15/2023,10092,108,12/30/2023,1/1/2024,2,0
100000744,1242,9/17/2023,10024,105,12/10/2023,12/17/2023,3,0
100000745,1448,7/20/2023,10083,106,8/4/2023,8/8/2023,6,0
100000746,1311,1/10/2023,10004,108,3/15/2023,3/24/2023,6,1
100000747,1030,8/26/2023,10063,106,8/28/2023,8/30/2023,2,1
100000748,1179,1/9/2023,10045,106,4/6/2023,4/9/2023,2,1
100000749,1117,8/8/2023,10082,109,9/14/2023,9/21/2023,1,1
100000750,1153,10/13/2023,10064,105,12/19/2023,12/25/2023,6,1
